white won,1228,1. d1-d3 e7-e8 2. f10-c10 f8-j8 3. h11-h9 j8-j10 4. k8-i8 f7-b7 5. a8-b8xb7 f6-f10 6. k7-k10 f10-i10 7. g11-i11 j10-j9 8. k6-k9 i10-i9 9. k10-j10 g7-i7xi8 10. f2-i2 g6-g9xh9 11. a7-a9 i7-j7 12. j6-j3 h6-k6 13. e1-c1 g9-g8 14. g1-g4 i9-b9 15. c10-b10 j7-b7xb8 16. b6-b2 b9-c9 17. d11-c11 c9-c3 18. a4-a3 e5-e3xd3 19. i11-i9xj9 e3-g3xg4 20. f1-d1 g8-k8 21. i9-i7 k6-k7 22. a5-c5 c3-c4 23. c5-c8 c4-c7 24. a6-a8 f5-a5 25. d1-d4 e6-e4 26. d4-a4 a5-d5 27. b10-b8 b7-b6 28. b8-b7 b6-c6 29. e11-e9 e8-e5 30. h1-h3 g3-g1 31. h3-h1 d5-d1 32. i2-f2 g1-f1 33. f2-g2 c7-h7 34. g2-i2 g5-g1 35. i7-i3 f1-f2 36. k5-h5 d6-d2 37. i3-f3 f4-i4 38. f11-i11 i4-f4xf3 39. c8-h8 h7-d7 40. j3-f3 f4-f9 41. e9-d9 f9-f4xf3 42. a8-d8 d7-d3 43. h5-h3 d3-e3 44. i2-g2 e3-e1 45. h3-f3 e4-e2
white won,1229,1. f2-j2 f4-f2 2. b6-b2 f8-c8 3. f10-b10 e5-c5 4. a4-c4 f7-f10 5. k8-f8 d6-b6 6. a5-b5 e6-c6 7. d1-d5xc5 f6-d6 8. d11-d9 f5-f4 9. e1-e4 d6-d8 10. e11-e8 f10-d10xd9 11. timeout
black won,1230,1. g1-g3 h6-h3 2. f2-f3 g5-g4 3. h1-h2 g6-g5 4. f10-i10 f6-i6 5. k4-i4 i6-i9 6. h11-i11 f8-f10 7. d11-d9 i9-k9 8. i10-k10 k9-j9 9. k10-j10 j9-k9 10. j10-k10 timeout
black won,1231,1. d1-d3 f8-c8 2. d11-d9 e5-e3 3. a4-c4 e7-e9 4. d9-b9 c8-c11 5. j6-j10 d6-d10 6. a5-b5 e6-c6 7. a8-d8 f6-e6 8. b6-b8 e6-e8 9. f2-j2 c11-c8xd8 10. e11-c11 d10-b10 11. f10-d10 f7-f10 12. h11-i11 e9-e10 13. d10-d11 e8-d8 14. f1-f3xe3 d8-d10 15. a7-a10 d10-c10 16. a6-a7 e10-d10 17. d3-d9xd10 c8-c9 18. e1-e9 f10-d10 19. k8-d8 h6-h10 20. f11-f10 g6-e6 21. d8-d6xe6 resigned
black won,1232,1. g1-g3 e7-e10 2. d11-d10xe10 e6-e10 3. f10-j10 f8-f10 4. a8-c8 d6-d9 5. k8-d8xd9 f7-f9 6. d8-d9 f6-f8 7. h11-h8 f9-i9 8. k5-i5 f8-g8 9. i5-i8 g7-i7xi8 10. g11-i11 i7-i8xh8 11. k4-i4 i9-k9 12. h1-h3 g8-g10 13. i11-i10 g10-g11 14. i10-i11 g11-g9 15. d9-e9xe10 g9-j9 16. k7-k8 j9-j7 17. j6-j5 j7-k7xk8 18. j10-k10 k9-j9 19. k10-k9 f10-k10 20. e9-i9xj9 k10-i10xi9 21. j5-j10 g5-k5xk6 22. h3-k3 h6-h2 23. i4-i2 k7-j7 24. i2-j2 j7-c7 25. d1-c1 c7-b7 26. d10-b10 e5-b5xb6 27. f2-b2 b7-b8 28. a7-a9 i8-d8xc8 29. c1-c5xb5 d8-k8 30. e1-e4 f4-j4 31. e4-f4xf5 b8-j8 32. a9-i9xi10 g6-j6 33. c5-j5 j4-i4 34. j5-h5 i4-i7 35. i9-i8 i7-i6 36. h5-i5 h2-h7 37. i8-i7xi6 j8-j7xi7 38. i5-i7 h7-g7 39. i7-i8 g7-h7 40. i8-i7 h7-h8 41. i7-i5 h8-j8 42. i5-i7 j8-h8 43. i7-i5 j7-i7 44. g3-g8 h8-j8 45. g8-g7 i7-h7 46. f1-i1 j8-j7 47. a6-h6 h7-h8 48. f11-f8 j7-k7 49. e11-e9 h8-j8 50. j2-j4 j8-j7 51. j10-j8 j7-i7 52. j4-j5 i7-i10 53. j8-j10 i10-c10 54. i11-c11 j6-k6 55. e9-c9 c10-i10 56. c11-i11 i10-i6 57. f8-i8 i6-j6 58. k3-k4 k7-j7 59. j10-j8 j7-k7 60. g7-j7 resigned
black won,1233,1. d1-d3 f8-c8 2. g11-g10 e5-e2 3. g1-g3 h6-h3 4. g3-e3xe2 e7-e9 5. a7-b7 d6-d10 6. d3-d9xd10 c8-c9xd9 7. b7-b9 c9-c10 8. b6-b8 e6-b6 9. a4-c4 f6-d6 10. e3-d3 d6-d10 11. a8-a10 c10-b10 12. d11-b11xb10 f5-b5 13. k8-d8 d10-d11 14. b11-c11 d11-d9 15. c4-c5xb5 f7-d7xd8 16. c5-c6xb6 resigned
white won,1234,1. g1-g3 h6-h3 2. g3-c3 f8-i8 3. f2-j2 g7-g10 4. f10-b10 g10-j10 5. h1-i1 g6-g9 6. k8-k9 f7-j7 7. h11-i11 f6-f10 8. a8-a9 f10-i10 9. i1-i7xj7 j10-j9 10. resigned
black won,1235,1. a8-c8 h6-h9 2. k8-i8 g7-j7 3. k5-i5 f4-i4 4. j6-j2 g6-i6xi5 5. f10-j10 h9-k9 6. h1-h3 f6-h6 7. h11-h9 h6-h8 8. i8-k8 i6-i10 9. h9-h10xi10 i4-i10 10. j10-k10xk9 j7-j10 11. k10-k9 g5-g10xh10 12. g11-i11 h8-h11 13. k9-i9xi10 j10-j11xi11 14. j2-j10 h11-i11 15. k8-h8 f7-j7 16. h8-j8 i11-i10 17. f11-i11xj11xj11 f8-i8xi9 18. b6-b9 f5-f9 19. k7-k9 f9-j9xj8 20. f2-i2 e5-k5 21. h3-j3 j7-k7xk6 22. g1-g8 g10-g9 23. d11-d10 e7-g7xg8 24. f1-h1 e6-j6 25. a5-i5 k7-j7 26. c8-g8 i8-i7 27. g8-k8 j6-k6 28. a6-c6 d6-h6 29. e1-e8 i10-i8 30. i5-f5 i7-i4 31. a4-f4 resigned
white won,1236,1. g1-g3 h6-h3 2. g3-c3 g5-g1 3. f2-j2 g6-g2 4. h1-i1 h3-k3 5. j6-j10 f6-i6 6. h11-i11 i6-i2 7. j2-k2xk3 i2-j2 8. resigned
black won,1237,1. d1-d3 f8-c8 2. b6-b8 e5-e2 3. g1-g2 d6-b6 4. a4-c4 f5-b5 5. d3-d2xe2 f4-j4 6. h1-h3 f6-f4 7. g2-i2 f4-d4 8. c4-c3 d4-d9 9. b8-b9 d9-k9 10. f10-k10 h6-h10 11. e11-e9 k9-i9 12. k10-i10 g7-j7 13. k8-j8xj7 i9-j9 14. i10-j10 f7-j7xj8 15. k7-k9 j4-j5xj6 16. i2-i5xj5 j7-j5 17. i5-i3 j5-i5 18. k4-j4 i5-i11 19. j10-j11xi11 h10-k10 20. k6-k8 g6-g8 21. h11-i11 g8-j8 22. i3-i8xj8 g5-j5 23. i8-i5xj5 c8-i8 24. j4-j7 j9-j8 25. j7-j6 e7-j7 26. k5-k7 b5-b4 27. f2-f4 resigned
white won,1238,1. g1-g3 h6-h3 2. g3-c3 g5-j5 3. j6-j10 g6-i6 4. f2-j2 f6-g6 5. k4-k3 i6-i1 6. f1-g1 g6-i6 7. h11-i11 i6-i3 8. k3-j3 f4-k4 9. j3-k3xk4 i3-j3 10. resigned
black won,1239,1. h1-h3 f8-i8 2. a5-c5 g5-g3 3. k4-i4 h6-h10 4. j6-j10 g6-j6 5. k5-j5 f6-h6 6. d11-d9 g3-g2 7. e1-e3 h6-h4 8. e3-g3xg2 f4-c4 9. g3-c3xc4 h4-c4 10. a8-c8 d6-d2 11. d9-d3xd2 e6-c6xc5 12. b6-b4 c4-d4 13. g11-g9 d4-d11 14. c8-c11 d11-d10 15. b4-b10 i8-b8 16. f2-b2 resigned
white won,1240,1. g1-g3 h6-h3 2. g3-c3 g5-j5 3. k7-j7 g6-g2 4. k4-i4 e5-e2xf2 5. f10-j10 f6-h6 6. i4-i5xj5 h6-h4 7. i5-i4 h3-j3 8. j6-j4 h4-h2 9. resigned
white won,1241,1. d1-d3 e7-e8 2. k8-i8 e8-b8 3. a5-c5 b8-b10 4. a8-a10 d6-d9 5. c5-c10xb10 d9-a9xa10 6. e11-e9 f8-c8 7. d11-d9 f7-b7 8. f11-b11 e5-b5xb6 9. f2-b2 e6-b6 10. a4-a5 f6-c6 11. e1-c1 c6-c3 12. a5-a3 b5-a5 13. resigned
black won,1242,1. h1-h3 g5-g2 2. k4-h4 e5-e2xf2 3. h3-g3xg2 f4-c4 4. b6-b2 f5-j5 5. a5-i5xj5 f6-f3 6. d1-d3 f3-e3 7. e1-c1 e7-e10 8. g11-g9 e10-b10 9. d11-d9 c4-c3xd3 10. a4-a3 c3-c9 11. g9-e9 d6-b6 12. c1-c6xb6 e3-c3 13. f1-c1 c3-c5 14. f10-c10 f7-c7xc6 15. a8-c8xc9 c5-b5 16. a7-b7 resigned
white won,1243,1. d1-d3 e7-e8 2. a7-c7 e8-c8 3. b6-c6 e6-e10 4. g11-g9 f6-e6 5. g9-c9xc8 e5-b5 6. c6-c5xb5 e6-e2 7. d3-d2 g5-g2xf2 8. c5-c3 g2-j2 9. h1-h2 e2-g2 10. c9-e9xe10 j2-i2xh2 11. j6-j2 i2-i1 12. k4-k3 g2-h2 13. e9-j9 h6-i6 14. f10-i10 h2-h1 15. j2-j1 i1-i2 16. j1-i1 i2-j2 17. d2-i2 h1-h2xi2 18. e1-e2 j2-j3 19. i1-i2 j3-j2xi2 20. g1-h1 h2-i2 21. h1-i1 j2-j3 22. k3-k2 i2-j2 23. resigned
black won,1244,1. h1-h3 e7-e10 2. d11-d10xe10 e6-e10 3. g11-g9 e5-e9 4. h11-h8 d6-d3 5. a8-c8 f6-c6 6. f2-c2 c6-c7 7. c8-c9 c7-b7 8. d10-b10 b7-b9 9. a7-a9 e9-d9xc9 10. e11-c11 f4-c4 11. b6-b3 g5-i5 12. k8-i8 b9-b5 13. k4-i4 g6-g2 14. i8-i6xi5 f5-i5 15. i6-i7 g2-i2 16. h3-i3 b5-h5 17. g1-i1xi2 g7-g2 18. j6-j2 h6-j6 19. a6-i6xj6xi5 h5-j5 20. k7-j7 j5-j3 21. k5-k3 d3-h3xi3 22. a5-c5 j3-j4 23. b3-c3xc4 h3-h4xi4 24. c3-b3 e10-e8 25. j7-j5 f7-a7 26. i6-a6 h4-h6 27. k6-j6 j4-c4 28. c5-a5 resigned
white won,1245,1. a8-c8 f4-i4 2. h1-h3 h6-h9 3. k8-i8 g5-g2 4. h3-h2xg2 g6-g2 5. h2-h3 e5-e2xf2 6. h3-g3xg2 e2-j2 7. j6-h6 f5-h5 8. f1-f4 g7-h7xh6 9. k4-j4 f6-i6 10. k5-i5 i6-j6 11. i8-j8 j6-i6xi5 12. g3-j3 i4-i1 13. f4-i4 i6-i11 14. j8-j11 i11-i10 15. j11-j10 h9-k9 16. h11-i11 k9-k10xj10 17. j4-j10 k10-k9 18. j10-k10 i10-j10 19. i11-j11 k9-i9 20. g11-i11 i9-k9xk10xk10 21. resigned
black won,1246,1. h1-h3 e7-b7 2. a8-b8xb7 f7-b7 3. a5-c5 g7-c7 4. j6-j9 d6-d9 5. b8-b9 f8-a8 6. f10-c10 a8-a9 7. b9-b8xb7 f6-f8 8. k8-i8 f8-c8 9. d11-d10 a9-a8xb8 10. d1-d8xd9 c8-c9 11. e11-c11 c9-a9 12. c10-a10 a9-i9 13. a10-a9xa8 c7-i7xi8 14. h11-i11 i7-i3 15. f2-i2 g5-g3xh3 16. k4-i4xi3 g3-i3 17. k5-i5 h6-j6 18. i4-j4 i9-h9 19. a7-h7 h9-h8 20. h7-h6xg6 h8-k8 21. j9-k9 j6-j10 22. d8-j8 f5-f8 23. g11-g8 e6-e9 24. h6-h9 f4-h4 25. g8-i8 e5-g5 26. i11-j11 j10-k10xk9 27. h9-k9xk10 h4-h11 28. j11-j10 g5-g9 29. a4-i4xi3 g9-j9 30. g1-g9 h11-h9 31. i8-i9xh9xj9 f8-i8xj8 32. j4-j8 resigned
white won,1247,1. d1-d3 h6-h9 2. f10-h10 f8-i8 3. k7-j7 g7-g10 4. h10-i10 f7-h7 5. j7-j9 g10-b10 6. a8-c8 f6-f10 7. d11-d10 f10-e10 8. c8-c10 h9-a9 9. e11-b11 e10-e11 10. c10-c11 e11-e9 11. c11-c9 b10-b9 12. c9-c10 b9-b7 13. a5-c5 e9-b9 14. b11-b10 a9-a8 15. c5-c7xb7 b9-a9 16. b10-a10 a8-b8 17. c10-b10 a9-c9 18. f11-c11 c9-a9xa10 19. b10-a10 b8-b7 20. c7-c5 b7-b11 21. b6-b9 a9-a8 22. b9-a9 f5-f11 23. d10-d11 b11-b2 24. e1-b1 a8-b8 25. a10-b10 b8-b3 26. a4-a3 b2-c2 27. f1-c1 b3-b2 28. a3-a2 f4-a4 29. d3-a3 d6-d1xc1xb1 30. a6-a5xa4 b2-b1 31. j6-h6xg6 b1-a1
black won,1248,1. h1-h3 f4-i4 2. g1-i1 g5-g2 3. f2-c2 g2-j2 4. j6-j4 i4-i10 5. h11-i11 g7-g10 6. e11-e9 g6-g9 7. i1-i9xi10 g10-j10 8. k8-k10 j10-j11 9. g11-h11 f6-g6 10. a4-g4 f5-f3 11. b6-b3 g6-g5 12. k4-k2 j2-i2 13. f1-i1 f3-g3xg4 14. h3-i3xi2 g5-g4 15. a5-a4 g4-b4 16. f10-b10 b4-b9 17. a8-a9 b9-d9 18. e9-e10 d9-d10 19. e10-g10 d10-f10 20. h11-h10 h6-h8 21. k7-k9 g3-g1 22. i1-h1 f7-f1 23. k2-h2 e7-j7 24. i9-j9 e6-i6 25. k10-j10 f10-f9 26. a7-a8 j7-a7 27. a6-a5 a7-c7 28. d11-c11 d6-d11 29. k6-j6 i6-i7 30. k9-k8 f1-f7 31. e1-f1xg1 g9-g1 32. f1-e1 g1-g8 33. h1-g1 f7-d7 34. d1-d2 d11-d9 35. c2-c3 f9-i9 36. j6-b6 resigned
black won,1249,1. d1-d3 f4-c4 2. e1-e3 e7-e10 3. d11-d10xe10 e6-e10 4. a8-c8 g7-g10xf10 5. h11-h10 g10-f10 6. g11-g9 e10-e9 7. a7-c7 f8-f9 8. k8-h8 f7-i7 9. j6-j9 g5-g3 10. g1-g2 g3-j3 11. g2-j2 g6-g1 12. h1-i1 h6-h1 13. k4-j4xj3 c4-c1 14. d3-d1 f6-i6 15. g9-i9 i7-h7 16. h8-j8 c1-c2 17. a5-b5 i6-i3 18. k5-k3 i3-f3 19. a4-d4 f5-g5 20. b6-b9 f3-g3 21. e11-e10 g5-g11 22. i9-i11 h7-i7 23. i11-h11xg11 i7-i10 24. j9-j10xi10 f9-k9 25. h10-g10xf10 g3-g2 26. d4-d2 g2-g4 27. b5-b2xc2 e5-a5 28. c8-e8xe9 g4-g9 29. j4-a4xa5 g9-c9 30. f2-f9 c9-c11 31. b9-b11 c11-c8 32. f11-c11 d6-c6xc7 33. a4-c4 c8-a8 34. f9-a9 a8-b8 35. b11-b10 b8-b3 36. e3-c3 g1-g3 37. d2-d3 h1-h5 38. d10-d5 b3-b5 39. k6-d6 c6-c7 40. k7-d7 b5-c5 41. f1-f5 c7-c8 42. c11-c9 c5-c7 43. e8-d8 h5-h7 44. g10-g7 h7-h8 45. b10-b8xc8 g3-f3 46. a9-a7 f3-f4xf5 47. c4-c6 f4-e4 48. g7-e7 e4-b4 49. a7-b7 b4-b5 50. c9-c8
white won,1250,1. d1-d3 e5-e2 2. d3-d2xe2 f4-c4 3. g1-g3 h6-h3 4. f2-f3 d6-d9 5. a8-c8 e7-b7 6. a5-b5 b7-b10 7. b6-b9 f7-c7 8. c8-b8 e6-e10 9. g11-g10 f6-e6 10. d11-d10xe10 e6-e2 11. h1-h2 c4-c2xd2 12. e1-c1 e2-e10 13. a7-a10 c7-a7 14. b9-a9 c2-c10xd10 15. e11-c11 e10-e2 16. b5-b2 e2-e9 17. h11-h9 f5-a5xa6 18. k4-h4xh3 g6-c6 19. f11-d11 d9-b9 20. b8-a8 g5-b5 21. k8-g8 g7-d7 22. k5-e5 f8-d8 23. e5-e7 a7-b7 24. g8-e8 b7-b8 25. f10-e10 a5-a7xa8xa9xa10 26. d11-d9 c10-d10xd9 27. h9-f9 b9-c9 28. c11-c10xd10 d8-d10xc10 29. h4-h11 c9-c10 30. h11-c11 e9-a9 31. f9-c9xc10 a9-a11
white won,1251,1. d1-d3 f4-c4 2. f2-j2 e7-e10 3. d11-d10xe10 e6-e10 4. d10-b10 g7-g10xf10 5. b6-b9 e10-e9 6. e11-c11 e9-k9 7. j6-j10 g6-g9 8. k6-i6 f8-i8 9. h11-i11 f7-j7 10. i6-i2 f6-f8 11. d3-b3 f8-h8 12. f1-f4xf5 h8-h10 13. i11-i10 h10-h11 14. i10-i11 g10-i10 15. b10-h10xi10 h6-h9xh10 16. c11-c10 d6-d11 17. i2-i7xj7 d11-c11 18. c10-b10 h11-h10 19. f11-f10 h10-i10 20. a6-j6 k9-k10xj10 21. k5-j5 i10-j10 22. resigned
black won,1252,1. d1-d3 f8-c8 2. e11-e10 g7-g9 3. d11-d9 c8-c11 4. e10-c10 f7-i7 5. f10-i10 f6-f8 6. a8-c8 f8-f10 7. j6-j9 f10-d10 8. d9-c9 d6-d7 9. a7-c7 d7-d8 10. b6-b11 e5-b5 11. c7-b7 e6-e2 12. d3-d2xe2 e7-e2 13. f2-i2 d10-e10 14. k8-e8xd8 c11-d11 15. b11-c11 d11-d8 16. e8-e3xe2 b5-b2 17. e3-e8xd8 e10-e9 18. e8-e4 f4-j4 19. f1-f4xf5 g6-c6 20. a4-c4 e9-e5 21. a5-c5 e5-d5 22. b7-b5 d5-d3 23. b5-b3 i7-b7 24. e1-b1xb2 d3-k3 25. i2-k2 k3-c3 26. b1-c1 c3-k3xk2 27. d2-k2 j4-j1 28. h1-i1xj1 h6-h2 29. f4-f3 k3-j3 30. k2-j2 j3-j8 31. k7-k8 j8-d8 32. c8-b8 d8-d2 33. c4-c2 d2-d4 34. a6-a4 d4-c4xc5 35. c9-b9 c4-b4 36. e4-e5 b4-e4 37. e5-b5 c6-b6 38. b5-a5 e4-e3 39. f3-h3 h2-f2 40. k4-k3 g5-i5 41. k5-j5 i5-i4 42. j5-j4 i4-i5 43. j4-i4 i5-j5 44. g1-g2 f2-f3 45. j2-j4 j5-d5 46. i1-f1 e3-e5 47. j4-j5 resigned
white won,1253,1. a8-c8 d6-d9 2. b6-d6 e5-c5 3. f2-b2 c5-c6xd6 4. f10-b10 e6-e2 5. d1-c1 f6-e6 6. h1-h2 e7-c7 7. c8-c10 d9-i9 8. e11-e9 e6-e3 9. b10-b3 e3-k3 10. h2-k2 i9-i1 11. j6-j1 k3-j3 12. e9-j9 j3-k3xk2 13. g1-h1xi1 k3-k1
white won,1254,1. d1-d3 f4-c4 2. e1-e2 h6-h8 3. f10-i10 f8-b8 4. a7-b7 f7-f10 5. a8-a9 f6-f9 6. a9-b9xb8 f9-k9 7. i10-k10 f10-j10 8. a6-a9 k9-i9 9. h11-i11 i9-k9xk10xk10 10. j6-h6xg6 k9-k11
black won,1255,1. d1-d3 f4-c4 2. e1-e3 d6-d9 3. a7-b7 c4-c10 4. b7-b10 d9-d10 5. d11-c11 e5-b5 6. a4-b4xb5 f5-b5 7. b6-b9 f6-f4 8. k4-i4 f4-c4 9. a6-b6xb5 c4-c1 10. b4-b1 c10-c4 11. b6-b4 e6-e4 12. d3-d4xc4 c1-c2 13. b1-b2 c2-e2xe3 14. g1-g3 e2-e3 15. d4-d3 g5-c5 16. b4-c4 e3-e1 17. c4-c1 e4-a4 18. d3-a3xa4 e1-e4 19. h1-h4 e7-a7 20. a5-a6xa7 f7-a7 21. b9-b5 e4-a4 22. b5-a5 g6-c6 23. k5-d5 a4-b4 24. a5-b5xc5 c6-b6xb5 25. a8-a9 f8-a8 26. c1-c6xb6 b4-b5 27. c6-c3 b5-a5xa6 28. g3-g6 d10-d6 29. g11-g8xg7 resigned
white won,1256,1. a8-c8 e7-b7 2. c8-b8xb7 d6-d9 3. e11-e10 f7-b7 4. b8-b9 e5-b5xb6 5. a4-b4 e6-e3 6. e10-e6 e3-b3xb4 7. f2-b2 d9-d6xe6 8. d1-c1 f6-e6 9. e1-e3 e6-e10 10. c1-c10 g7-g10xf10 11. j6-j10 e10-e9 12. h11-h9 e9-c9 13. f1-c1 c9-c2 14. g1-g2 b3-a3 15. c10-c5xb5 a3-a2xb2 16. c5-c7xb7 c2-b2 17. e3-a3xa2 b2-b1 18. resigned
white won,1257,1. f2-b2 f4-c4 2. b6-b10 f5-f2 3. k4-f4 f2-i2 4. j6-j2 h6-h2 5. k5-k3 g5-g3 6. f10-j10 f6-f5 7. h11-i11 f5-j5 8. k8-k9 i2-i1 9. j2-j3 h2-j2 10. f4-j4 j5-k5 11. k3-k4 j2-k2 12. j3-k3xk2 f7-f2 13. j4-j1xi1 c4-c1 14. b2-b1xc1 e5-b5 15. b1-b2 k5-c5 16. d1-c1 g3-a3 17. k3-f3xf2 c5-c2 18. e1-e2 a3-a2xb2 19. f3-b3 a2-a3 20. b3-b2 a3-a2xb2 21. resigned
black won,1258,1. a8-c8 h6-h3 2. k4-i4 g5-g3 3. g1-g2 g6-g4 4. h11-h6 g7-i7 5. k8-i8 f6-g6 6. g11-g9 i7-i6xh6 7. f10-h10 e7-e9 8. a7-a9 f8-f10 9. g9-g10 f7-i7 10. h10-h9 resigned
black won,1259,1. d1-d3 h6-h9 2. k5-i5 g7-g10 3. h11-h10xg10 g6-g10 4. k8-h8xh9 f7-i7 5. h10-i10 e7-e10xf10 6. b6-b10 f6-f7 7. a7-c7 f8-c8 8. d11-d9 d6-c6xc7 9. e11-c11 c6-c1 10. a5-b5 resigned
white won,1260,1. f2-c2 h6-h3 2. j6-j2 g7-g10 3. f10-b10 g10-j10 4. k8-k9 g6-g9 5. k6-j6 f6-i6 6. h11-i11 i6-i1 7. j2-j1 i1-i10 8. h1-i1 j10-j9 9. k9-k10 i10-j10 10. resigned
white won,1261,1. h1-h3 f4-i4 2. k8-i8 g5-g2 3. e1-e3 f5-j5 4. k4-j4xj5 f6-f4 5. e3-g3xg2 f4-c4 6. g3-c3 c4-c11 7. b6-b11 e7-e10 8. a8-a9 f8-a8 9. c3-c10 d6-d9 10. a4-c4 d9-c9xc10 11. d1-d10xe10 c9-c10 12. c4-c8 e6-e10xd10 13. a9-c9 g7-g10xf10 14. f11-f8xf7 c10-d10 15. c9-a9xa8 c11-c9 16. resigned
white won,1262,1. g1-g3 f8-i8 2. k5-i5 d6-d9 3. a8-c8 g7-g10 4. f10-c10 f7-j7 5. k8-j8xj7 f6-f9 6. j8-j9 f9-i9 7. h11-i11 i9-i10 8. j9-j10 d9-k9 9. j10-k10 i10-j10 10. resigned
black won,1263,1. h1-h3 f4-i4 2. g1-g2 g5-j5 3. k4-j4xj5 f5-j5 4. j6-j9 f6-f3 5. d1-d3 i4-i2 6. k6-j6xj5 f3-g3 7. f1-i1 i2-i3xh3 8. j4-j3 e5-j5 9. a5-i5xj5 g3-h3 10. k5-k3 h3-h2 11. j3-j2 h6-i6 12. h11-h6xg6xi6 h2-h5 13. a7-c7 h5-c5 14. d3-c3 c5-c6 15. a8-d8 e7-e9 16. d11-d9 resigned
white won,1264,1. g1-g3 e5-e3 2. d1-d3 f5-b5 3. a4-b4xb5 g5-b5 4. b6-b9 f6-f5 5. k5-i5 f5-c5 6. f2-c2 c5-c3xd3 7. f10-c10 c3-b3xb4 8. c2-b2 f4-a4 9. c10-c2 b3-a3 10. b2-a2 b5-b2 11. resigned
white won,1265,1. f2-c2 f8-i8 2. f10-i10 f7-f10 3. b6-b9 f6-f9 4. j6-j9 f9-c9 5. d11-c11 f10-b10 6. f11-f8 d6-d11 7. i10-c10 b10-b11xc11 8. f8-f10 e7-e10 9. d1-d10xe10 c9-d9xd10 10. c10-c11xb11xd11 d9-d1 11. c2-c1 d1-d2 12. resigned
white won,1266,1. f2-j2 e7-b7 2. a5-c5 f7-c7 3. a8-b8xb7 f8-c8 4. k8-f8 e6-e10 5. d11-d10xe10 h6-h9 6. d10-d8xc8 e5-e8 7. timeout
black won,1267,1. g1-g3 h6-h3 2. g3-c3 g5-j5 3. k4-j4xj5 g6-g2 4. h11-h6 f6-g6 5. k5-i5 g7-i7 6. k8-i8 timeout
white won,1268,1. g1-g3 h6-h3 2. g3-c3 g5-j5 3. k7-i7 j5-j2 4. a8-a9 g6-g3 5. h1-h2 f6-i6 6. k4-i4 f8-i8xi7 7. f10-j10 i8-i11 8. k8-i8 i6-i7 9. j10-j11xi11 i7-j7 10. j11-j10 f5-j5xj6 11. i4-i5xj5 j7-j3 12. k5-k3 j2-i2 13. resigned
black won,1269,1. h1-h3 f8-i8 2. a5-c5 g7-g10 3. e11-e9 d6-d10 4. d1-d9xd10 h6-h9 5. h11-h10xg10 f7-j7 6. k8-j8xj7 f6-f8 7. h3-h8xh9xi8 f8-b8 8. d9-b9 f5-f8 9. a4-d4 f8-c8 10. f10-c10 resigned
white won,1270,1. a8-d8 e7-b7 2. d8-b8xb7 f7-b7 3. e11-e8 d6-d8xe8 4. f10-e10 e6-e9 5. a5-c5 f6-c6 6. e10-c10 e9-b9xb8 7. k8-k9 f4-c4xc5 8. a7-a9 e5-b5xb6 9. k9-c9xb9 c4-d4 10. timeout
black won,1271,1. h1-h3 f8-h8 2. d11-d9 d6-d4 3. e11-e10 e7-d7 4. a7-c7 e6-e7 5. a4-c4 g7-j7 6. f10-j10 g5-i5 7. k8-j8xj7 g6-g10 8. h11-i11 f6-g6 9. g1-i1 g6-g3 10. e1-e3 timeout
white won,1272,1. g1-g3 h6-h3 2. g3-c3 g5-j5 3. h11-h7 f8-i8 4. k7-i7 g6-i6xi7 5. k4-j4xj5 i8-i7xh7 6. j6-j10 i7-i11 7. a8-a9 g7-g9 8. j4-j9 f6-h6 9. f2-j2 h3-k3 10. j10-j11 h6-h10 11. j9-j10 h10-h2 12. j2-k2 h2-a2 13. c3-c2 a2-a1
black won,1273,1. h1-h3 f8-i8 2. d11-d9 f7-f9 3. a8-f8xf9 g7-g9 4. e11-e9 f6-f7 5. f8-c8 f7-j7 6. f10-j10 g5-j5xj6 7. k4-j4 g9-k9 8. h11-i11 g6-g2 9. g1-i1 i8-i10 10. e9-i9xi10 e5-e2xf2 11. d1-d2 g2-j2 12. h3-j3 j2-j1 13. i1-h1 j7-j9 14. i9-i10 e7-e10 15. f11-c11 j1-j2 16. h1-j1xj2 j9-i9 17. f1-i1 e2-j2 18. k5-k2 i9-i2 19. e1-h1 h6-h2 20. j3-k3 j2-j3xj4 21. k2-j2 j3-b3 22. h1-c1 b3-b2 23. a4-c4 i2-i3 24. b6-b3 h2-h1 25. g11-g1xh1 resigned
black won,1274,1. h1-h3 e7-c7 2. a8-c8 e6-e10 3. d11-d10xe10 e5-b5 4. a4-b4xb5 f6-e6 5. e11-e9 e6-e2 6. b4-b2 g5-g2xf2 7. d1-c1 g2-h2 8. k4-h4 h2-h1 9. j6-j2 f5-i5 10. g1-g2 e2-f2 11. j2-h2 i5-i2 12. k6-j6 f4-a4 13. h3-a3xa4 f2-f3 14. h4-h3 f3-g3 15. j6-j2xi2 d6-d4 16. k5-k3 h1-i1 17. h3-i3 d4-j4 18. e9-j9 g3-g5 19. f10-i10 g5-i5 20. f1-h1 c7-c4 21. j2-j1xi1 c4-i4 22. j1-j3 resigned
white won,1275,1. e1-e3 d6-d3 2. e3-i3 e5-b5 3. a7-b7 b5-b2 4. a4-c4 d3-a3 5. b6-c6 e6-d6 6. f2-d2 f6-e6 7. i3-d3 e6-e2 8. h1-h2 b2-c2xd2 9. d1-c1 c2-b2 10. b7-b3 e2-c2 11. resigned
